pid,punter,pgro,pnet,ptb,pr,pry,pfc
430676,PM-0300,44,44,0,RB-4900,0,1
430693,PM-0300,46,42,0,RB-4900,4,0
430784,CK-0900,46,46,0,RB-4900,0,1
430788,TM-3300,43,43,0,,0,0
430797,CK-0900,48,48,0,,0,0
430808,TM-3300,29,29,0,BB-1900,0,1
430832,TM-3300,58,58,0,BB-1900,0,0
430854,CK-0900,41,35,0,RB-4900,6,0
430872,CK-0900,48,52,0,RB-4900,-4,0
430876,TM-3300,36,34,0,BB-1900,2,0
430880,CK-0900,46,46,0,,0,0
430885,TM-3300,50,50,0,BB-1900,0,1
430889,CK-0900,49,44,0,RB-4900,5,0
430907,CK-0900,32,32,0,,0,0
430923,BM-3600,35,35,0,,0,0
430940,BM-3600,36,33,0,CS-2600,3,0
430946,BF-0300,38,35,0,RP-0300,3,0
430950,BM-3600,42,42,0,CS-2600,0,1
430995,BF-0300,45,26,0,RP-0300,19,0
430999,BM-3600,35,35,0,CS-2600,0,1
431006,BF-0300,28,28,0,,0,0
431010,BM-3600,49,29,1,,0,0
431015,BF-0300,45,37,0,RP-0300,8,0
431023,BM-3600,53,47,0,CS-2600,6,0
431031,BF-0300,33,33,0,,0,0
431035,BM-3600,48,48,0,,0,0
431066,BF-0300,48,48,0,,0,0
431076,BF-0300,51,31,1,,0,0
431098,NH-0700,35,35,0,DH-2700,0,0
431124,NH-0700,44,35,0,DH-2700,9,0
431128,BM-0700,27,23,0,SL-0900,4,0
431132,NH-0700,42,36,0,DH-2700,6,0
431166,NH-0700,46,46,0,,0,0
431172,BM-0700,29,26,0,SL-0900,3,0
431176,NH-0700,48,39,0,DH-2700,9,0
431184,BM-0700,38,18,1,,0,0
431188,NH-0700,44,44,0,,0,0
431206,BM-0700,33,33,0,SL-0900,0,1
431216,NH-0700,36,31,0,DH-2700,5,0
431220,BM-0700,24,24,0,,0,0
431224,NH-0700,42,42,0,DH-2700,0,1
431250,SL-0400,54,52,0,MM-0900,2,0
431288,SL-0400,49,42,0,MM-0900,7,0
431298,BK-0700,37,37,0,,0,0
431302,SL-0400,48,48,0,,0,0
431318,SL-0400,68,56,0,MM-0900,12,0
431338,BK-0700,60,50,0,YF-0100,10,0
431388,BK-0700,44,41,0,JH-3700,3,0
431400,BK-0700,59,50,0,JH-3700,9,0
431417,KH-2600,36,36,0,,0,0
431428,KH-2600,46,42,0,BT-0300,4,0
431452,KH-2600,57,37,1,,0,0
431519,ZM-0100,43,43,0,,0,0
431584,JB-0500,40,36,0,DR-1200,4,0
431596,MD-0600,41,13,0,CM-3400,28,0
431634,JB-0500,43,33,0,DR-1200,10,0
431642,MD-0600,45,35,0,CM-3400,10,0
431704,JB-0500,48,37,0,DR-1200,11,0
431736,MD-0600,-34,-34,0,,0,0
431746,JB-0500,42,40,0,DR-1200,2,0
431767,MK-1200,41,41,0,AR-0200,0,1
431771,DS-1500,55,49,0,EW-0500,6,0
431775,MK-1200,54,47,0,AR-0200,7,0
431780,DS-1500,46,32,0,EW-0500,14,0
431786,MK-1200,35,35,0,AR-0200,0,1
431790,DS-1500,53,53,0,EW-0500,0,1
431799,MK-1200,33,33,0,AR-0200,0,1
431860,MK-1200,44,44,0,,0,0
431864,DS-1500,46,46,0,EW-0500,0,1
431868,MK-1200,38,38,0,AR-0200,0,0
431899,DS-1500,54,54,0,EW-0500,0,1
431913,MK-1200,36,36,0,,0,0
431925,CB-4500,34,34,0,,0,0
431930,RH-2500,34,34,0,,0,0
431934,CB-4500,32,32,0,,0,0
431961,RH-2500,40,20,1,,0,0
431965,CB-4500,57,42,0,JC-5600,15,0
432003,CB-4500,48,41,0,JC-5600,7,0
432008,RH-2500,44,41,0,MS-3900,3,0
432014,CB-4500,37,30,0,JC-5600,7,0
432018,RH-2500,52,47,0,MS-3900,5,0
432024,CB-4500,35,35,0,,0,0
432028,RH-2500,48,43,0,MS-3900,5,0
432033,CB-4500,45,45,0,,0,0
432037,RH-2500,48,37,0,MS-3900,11,0
432080,BC-2000,28,28,0,RM-1300,0,1
432088,AP-1800,56,56,0,,0,0
432094,BC-2000,51,47,0,MT-0900,4,0
432102,AP-1800,33,33,0,,0,0
432122,AP-1800,30,30,0,PC-0800,0,1
432126,BC-2000,46,13,0,MT-0900,33,0
432159,BC-2000,47,42,0,MT-0900,5,0
432212,AP-1800,46,42,0,PC-0800,4,0
432223,PM-0300,41,2,0,JJ-3900,39,0
432242,PM-0300,34,34,0,JJ-3900,0,1
432257,PM-0300,38,18,1,,0,0
432273,PM-0300,31,31,0,JJ-3900,0,1
432290,MT-2300,58,45,0,JP-4100,13,0
432335,PM-0300,34,14,1,,0,0
432345,MT-2300,33,33,0,JP-4100,0,1
432402,JR-3700,34,34,0,,0,0
432422,JR-3700,45,29,0,TG-0900,16,0
432455,AL-0500,47,42,0,JF-2800,5,0
432468,AL-0500,47,47,0,JF-2800,0,0
432485,AL-0500,40,20,1,,0,0
432489,JR-3700,49,38,0,TG-0900,11,0
432493,AL-0500,46,34,0,JF-2800,12,0
432503,JR-3700,30,30,0,TG-0900,0,1
432510,AL-0500,30,30,0,,0,0
432514,JR-3700,49,49,0,,0,0
432518,AL-0500,39,39,0,,0,0
432543,TM-0800,41,41,0,DJ-0200,0,1
432548,SR-0800,50,50,0,TW-2700,0,1
432585,SR-0800,57,47,0,TW-2700,10,0
432589,TM-0800,48,48,0,DJ-0200,0,1
432594,SR-0800,58,58,0,TW-2700,0,1
432612,SR-0800,44,44,0,TW-2700,0,1
432659,SR-0800,40,40,0,EB-1900,0,1
432663,TM-0800,40,36,0,DJ-0200,4,0
432694,TM-0800,37,27,0,DJ-0200,10,0
432721,BG-1100,46,46,0,,0,0
432729,BG-1100,29,29,0,DA-0900,0,1
432733,DJ-2800,50,43,0,MK-1300,7,0
432754,DJ-2800,37,37,0,MK-1300,0,0
432758,BG-1100,59,48,0,DA-0900,11,0
432780,DJ-2800,55,46,0,MK-1300,9,0
432784,BG-1100,51,51,0,,0,0
432798,DJ-2800,63,57,0,MK-1300,6,0
432803,BG-1100,42,25,0,DA-0900,17,0
432827,BG-1100,35,35,0,DA-0900,0,0
432833,DJ-2800,60,40,1,,0,0
432849,DJ-2800,60,51,0,MK-1300,9,0
432893,MM-1900,36,16,1,,0,0
432921,JB-3500,51,40,0,DB-5300,11,0
432928,MM-1900,45,45,0,,0,0
432934,JB-3500,48,48,0,,0,0
432948,MM-1900,32,32,0,,0,0
432956,JB-3500,50,50,0,,0,0
432983,MM-1900,35,35,0,,0,0
432987,JB-3500,27,27,0,,0,0
433001,JB-3500,35,35,0,AO-0600,0,1
433012,MM-1900,57,37,1,,0,0
433017,JB-3500,36,36,0,,0,0
433021,MM-1900,39,39,0,,0,0
433054,SW-0500,54,44,0,TZ-0100,10,0
433083,SW-0500,30,30,0,TZ-0100,0,1
433087,SK-0600,56,24,0,JL-1200,32,0
433131,SK-0600,35,27,0,KW-2100,8,0
433135,SW-0500,47,38,0,TZ-0100,9,0
433150,SW-0500,56,60,0,TZ-0100,-4,0
433157,SK-0600,47,47,0,KW-2100,0,0
433163,SW-0500,38,38,0,,0,0
433168,SK-0600,54,32,0,JL-1200,22,0
433183,SK-0600,34,34,0,JL-1200,0,1
433188,SW-0500,49,50,0,TZ-0100,-1,0
433196,SK-0600,18,18,0,JL-1200,0,1
433210,DC-3200,51,42,0,DS-3300,9,0
433221,MS-0600,33,13,1,,0,0
433225,DC-3200,44,44,0,DS-3300,0,1
433246,MS-0600,55,19,0,JA-2000,36,0
433250,DC-3200,7,7,0,,0,0
433254,MS-0600,54,30,0,JA-2000,24,0
433258,DC-3200,44,44,0,DS-3300,0,1
433268,MS-0600,58,52,0,DM-1200,6,0
433272,DC-3200,38,33,0,DS-3300,5,0
433276,MS-0600,60,-34,0,DM-1200,94,0
433282,MS-0600,39,39,0,DM-1200,0,0
433298,MS-0600,41,21,1,,0,0
433302,DC-3200,43,40,0,DS-3300,3,0
433308,MS-0600,42,22,1,,0,0
433314,DC-3200,45,40,0,DS-3300,5,0
433331,DC-3200,31,31,0,DS-3300,0,1
433347,DC-3200,41,28,0,DS-3300,13,0
433377,BG-1100,62,42,1,,0,0
433385,MK-1200,41,21,1,,0,0
433420,BG-1100,28,28,0,,0,0
433460,BG-1100,41,41,0,EW-0500,0,1
433482,BG-1100,57,40,0,EW-0500,17,0
433492,MK-1200,27,27,0,,0,0
433498,BG-1100,32,32,0,EW-0500,0,1
433524,KH-2600,50,40,0,TZ-0100,10,0
433533,SK-0600,25,25,0,QC-0400,0,1
433539,KH-2600,43,40,0,TZ-0100,3,0
433543,SK-0600,42,42,0,,0,0
433576,SK-0600,35,35,0,QC-0400,0,1
433580,KH-2600,49,47,0,TZ-0100,2,0
433587,SK-0600,51,45,0,QC-0400,6,0
433592,KH-2600,59,63,0,TZ-0100,-4,0
433598,SK-0600,35,35,0,QC-0400,0,1
433602,KH-2600,45,45,0,,0,1
433618,KH-2600,50,30,0,TZ-0100,20,0
433626,KH-2600,42,22,1,,0,0
433630,SK-0600,41,41,0,QC-0400,0,0
433652,SK-0600,28,28,0,QC-0400,0,1
433658,KH-2600,15,15,0,,0,0
433695,RH-2500,47,45,0,JA-2000,2,0
433704,DC-3200,43,38,0,JC-5600,5,0
433723,RH-2500,42,42,0,,0,0
433730,DC-3200,59,59,0,,0,0
433747,DC-3200,30,30,0,,0,0
433762,RH-2500,48,47,0,JA-2000,1,0
433769,DC-3200,38,38,0,,0,0
433775,RH-2500,48,47,0,JA-2000,1,0
433802,RH-2500,44,24,1,,0,0
433807,DC-3200,44,24,1,,0,0
433816,RH-2500,45,41,0,JA-2000,4,0
433837,RH-2500,26,26,0,,0,0
433843,DC-3200,35,35,0,,0,0
433847,RH-2500,37,37,0,,0,0
433858,BM-0700,35,35,0,,0,0
433879,MM-1900,37,37,0,,0,0
433883,BM-0700,38,-24,0,DB-5300,62,0
433950,BM-0700,31,31,0,AO-0600,0,1
433961,MM-1900,37,17,1,,0,0
433968,BM-0700,45,25,1,,0,0
433975,MM-1900,53,58,0,DH-2700,-5,0
433979,BM-0700,41,41,0,DB-5300,0,0
433999,BM-0700,46,42,0,DB-5300,4,0
434044,SR-0800,42,42,0,SL-0900,0,1
434049,NH-0700,66,58,0,DJ-0200,8,0
434054,SR-0800,53,36,0,SL-0900,17,0
434070,SR-0800,63,43,1,,0,0
434095,NH-0700,50,50,0,DJ-0200,0,1
434113,SR-0800,40,40,0,SL-0900,0,1
434117,NH-0700,43,30,0,DJ-0200,13,0
434136,SR-0800,52,46,0,SL-0900,6,0
434154,SR-0800,37,37,0,,0,0
434158,NH-0700,51,49,0,DJ-0200,2,0
434180,SR-0800,54,43,0,SL-0900,11,0
434211,BM-3600,51,42,0,TW-2700,9,0
434222,BM-3600,49,43,0,TW-2700,6,0
434251,TM-0800,37,37,0,RP-0300,0,1
434257,BM-3600,36,36,0,TW-2700,0,1
434263,TM-0800,45,45,0,RP-0300,0,0
434270,BM-3600,48,28,1,,0,0
434290,BM-3600,48,41,0,TW-2700,7,0
434324,TM-0800,39,19,1,,0,0
434356,DS-1500,47,9,0,MM-0900,38,0
434378,BK-0700,56,51,0,AR-0200,5,0
434382,DS-1500,45,45,0,MM-0900,0,1
434393,DS-1500,38,18,1,,0,0
434399,BK-0700,57,36,0,AB-3500,21,0
434403,DS-1500,25,23,0,MM-0900,2,0
434416,BK-0700,47,47,0,,0,0
434420,DS-1500,40,40,0,MM-0900,0,1
434424,BK-0700,42,39,0,AR-0200,3,0
434431,DS-1500,44,41,0,MM-0900,3,0
434452,DS-1500,50,30,1,,0,0
434457,BK-0700,42,35,0,AR-0200,7,0
434462,DS-1500,59,39,1,,0,0
434522,CK-0900,38,38,0,,0,0
434531,BF-0300,29,29,0,BB-1900,0,0
434548,BF-0300,40,40,0,GC-0200,0,1
434558,CK-0900,50,30,1,,0,0
434573,BF-0300,34,34,0,,0,0
434598,BF-0300,39,39,0,GC-0200,0,1
434617,BF-0300,59,45,0,GC-0200,14,0
434631,BF-0300,41,41,0,GC-0200,0,0
434646,CB-4500,52,48,0,CM-3400,4,0
434650,JB-0500,53,30,0,MS-3900,23,0
434669,JB-0500,31,31,0,MS-3900,0,1
434678,CB-4500,37,37,0,CM-3400,0,1
434707,JB-0500,34,34,0,,0,0
434716,JB-0500,38,38,0,MS-3900,0,1
434720,CB-4500,41,10,0,CM-3400,31,0
434738,JB-0500,49,51,0,MS-3900,-2,0
434762,CB-0700,33,13,1,,0,0
434784,CB-4500,48,44,0,CM-3400,4,0
434791,CB-4500,36,36,0,JW-3800,0,0
434799,DJ-2800,54,1,0,JH-3700,53,0
434844,SL-0400,43,43,0,DA-0900,0,1
434848,DJ-2800,34,34,0,,0,0
434864,DJ-2800,51,50,0,JH-3700,1,0
434887,DJ-2800,40,40,0,,0,0
434903,DJ-2800,52,52,0,JH-3700,0,1
434908,SL-0400,47,27,1,,0,0
434912,DJ-2800,46,46,0,,0,0
434932,SL-0400,39,39,0,DA-0900,0,0
434936,DJ-2800,34,34,0,BM-3800,0,0
434985,BC-2000,58,58,0,WT-0200,0,0
434999,JR-3700,51,48,0,PC-0800,3,0
435046,BC-2000,63,0,0,GT-0100,63,0
435103,BC-2000,31,31,0,GT-0100,0,1
435107,JR-3700,56,57,0,ER-0500,-1,0
435111,BC-2000,53,34,0,GT-0100,19,0
435139,SW-0500,58,43,0,JE-0100,15,0
435175,ZM-0100,52,52,0,KA-1000,0,1
435183,SW-0500,55,35,1,,0,0
435201,SW-0500,58,47,0,JE-0100,11,0
435224,ZM-0100,56,49,0,JL-1200,7,0
435239,SW-0500,34,34,0,KF-0200,0,1
435246,ZM-0100,38,34,0,JL-1200,4,0
435331,MS-0600,-9,-9,0,,0,0
435417,MS-0600,34,34,0,,0,0
435474,MT-2300,44,44,0,PB-0800,0,1
435480,JB-3500,51,41,0,JJ-3900,10,0
435540,JB-3500,51,34,0,JJ-3900,17,0
435559,MT-2300,38,38,0,,0,0
435563,JB-3500,38,-8,0,JJ-3900,46,0
435578,JB-3500,52,53,0,JJ-3900,-1,0
435593,MT-2300,39,19,1,,0,0
435629,MD-0600,42,32,0,JP-4100,10,0
435634,PM-0300,49,46,0,DR-1200,3,0
435638,MD-0600,54,42,0,JP-4100,12,0
435642,PM-0300,30,30,0,,0,0
435651,MD-0600,38,38,0,,0,0
435708,PM-0300,39,39,0,DR-1200,0,1
435720,MD-0600,29,29,0,JP-4100,0,1
435727,PM-0300,47,47,0,,0,0
435731,MD-0600,46,46,0,,0,0
435746,MD-0600,64,58,0,JP-4100,6,0
435752,PM-0300,40,40,0,DR-1200,0,1
435785,AL-0500,54,54,0,RB-4900,0,0
435791,TM-3300,48,32,0,PA-0100,16,0
435802,TM-3300,38,38,0,,0,0
435823,TM-3300,54,47,0,PA-0100,7,0
435848,TM-3300,30,30,0,,0,0
435874,AL-0500,51,8,0,RB-4900,43,0
435889,TM-3300,58,52,0,PA-0100,6,0
435895,AL-0500,36,36,0,RB-4900,0,0
435899,TM-3300,52,52,0,PA-0100,0,0
435929,NH-0700,49,37,0,GC-0200,12,0
435934,CK-0900,49,49,0,SL-0900,0,1
435938,NH-0700,53,25,0,GC-0200,28,0
435948,CK-0900,44,44,0,SL-0900,0,1
435952,NH-0700,42,39,0,GC-0200,3,0
435964,CK-0900,41,41,0,SL-0900,0,0
435998,NH-0700,30,30,0,GC-0200,0,1
436034,NH-0700,41,21,1,,0,0
436042,NH-0700,44,46,0,GC-0200,-2,0
436053,CK-0900,35,35,0,,0,0
436057,NH-0700,41,33,0,GC-0200,8,0
436083,CK-0900,47,47,0,SL-0900,0,1
436124,BM-3600,33,33,0,,0,0
436129,ZM-0100,33,33,0,BS-1500,0,0
436185,ZM-0100,44,41,0,RP-0300,3,0
436243,ZM-0100,36,30,0,DF-1200,6,0
436256,MK-1200,52,-20,0,LM-1500,72,0
436277,MK-1200,36,36,0,LM-1500,0,1
436291,MK-1200,35,35,0,LM-1500,0,1
436351,TM-3300,41,41,0,TD-0900,0,0
436378,TM-3300,57,37,1,,0,0
436404,MK-1200,35,35,0,LM-1500,0,1
436451,BK-0700,33,33,0,,0,0
436486,BK-0700,46,41,0,DR-1200,5,0
436507,BK-0700,37,37,0,,0,0
436533,BK-0700,55,49,0,DR-1200,6,0
436582,BK-0700,43,23,1,,0,0
436594,DC-3200,38,38,0,KW-1500,0,1
436601,AL-0500,49,45,0,JA-2000,4,0
436608,DC-3200,40,40,0,KW-1500,0,1
436616,AL-0500,46,46,0,JA-2000,0,0
436660,AL-0500,48,29,0,JA-2000,19,0
436675,AL-0500,58,38,1,,0,0
436680,DC-3200,59,50,0,KW-1500,9,0
436684,AL-0500,40,30,0,DM-1200,10,0
436695,AL-0500,35,35,0,DM-1200,0,1
436722,DC-3200,40,40,0,,0,0
436727,AL-0500,51,49,0,DM-1200,2,0
436740,AL-0500,51,21,0,DM-1200,30,0
436764,DS-1500,62,62,0,,0,0
436768,CB-4500,38,30,0,AR-0200,8,0
436812,CB-4500,21,21,0,AR-0200,0,1
436831,CB-4500,28,28,0,AR-0200,0,1
436843,CB-4500,36,36,0,AR-0200,0,1
436868,CB-4500,32,32,0,,0,0
436906,KH-2600,45,45,0,,0,0
436910,JB-0500,57,47,0,QC-0400,10,0
436928,JB-0500,51,31,1,,0,0
436948,KH-2600,37,37,0,,0,0
436952,JB-0500,40,34,0,QC-0400,6,0
436976,JB-0500,37,30,0,QC-0400,7,0
436980,KH-2600,51,31,1,,0,0
436999,KH-2600,31,31,0,CM-3400,0,1
437003,JB-0500,39,30,0,QC-0400,9,0
437015,JB-0500,43,33,0,QC-0400,10,0
437020,KH-2600,38,38,0,,0,0
437046,KH-2600,47,47,0,,0,0
437065,SK-0600,45,45,0,,0,0
437101,RH-2500,38,38,0,,0,0
437136,RH-2500,54,54,0,TZ-0100,0,1
437150,RH-2500,52,32,1,,0,0
437154,SK-0600,41,41,0,JC-5600,0,0
437158,RH-2500,51,34,0,TZ-0100,17,0
437163,SK-0600,60,60,0,,0,0
437190,RH-2500,48,40,0,TZ-0100,8,0
437202,RH-2500,51,52,0,CC-0700,-1,0
437231,MT-2300,42,22,1,,0,0
437235,MM-1900,48,43,0,JJ-3900,5,0
437273,MT-2300,42,30,0,DB-5300,12,0
437294,MT-2300,26,26,0,,0,0
437298,MM-1900,59,52,0,JJ-3900,7,0
437366,SR-0800,27,27,0,MT-0900,0,1
437375,AP-1800,34,34,0,,0,0
437389,AP-1800,46,46,0,JM-0200,0,1
437396,SR-0800,53,12,0,MT-0900,41,0
437400,AP-1800,31,31,0,DJ-0200,0,1
437404,SR-0800,56,45,0,MT-0900,11,0
437432,AP-1800,45,35,0,JC-0300,10,0
437448,AP-1800,59,39,1,,0,0
437452,SR-0800,45,45,0,MT-0900,0,0
437457,AP-1800,50,38,0,JC-0300,12,0
437463,SR-0800,35,35,0,,0,0
437473,AP-1800,56,47,0,JC-0300,9,0
437491,SR-0800,53,43,0,MT-0900,10,0
437500,AP-1800,63,43,1,,0,0
437505,SR-0800,47,47,0,MT-0900,0,0
437543,GG-0100,-8,-8,0,,0,0
437551,GG-0100,31,31,0,,0,0
437555,DJ-2800,42,41,0,PB-0800,1,0
437573,DJ-2800,52,52,0,PB-0800,0,1
437633,GG-0100,42,42,0,DA-0900,0,0
437637,DJ-2800,44,44,0,PB-0800,0,0
437641,GG-0100,28,28,0,DA-0900,0,1
437658,GG-0100,40,19,0,DA-0900,21,0
437697,SL-0400,47,47,0,,0,0
437701,BG-1100,56,51,0,JH-3700,5,0
437711,BG-1100,40,40,0,,0,0
437715,SL-0400,55,55,0,MW-0700,0,0
437759,SL-0400,50,48,0,AR-1100,2,0
437765,BG-1100,46,46,0,,0,0
437785,SL-0400,57,53,0,AR-1100,4,0
437796,BG-1100,47,45,0,JH-3700,2,0
437822,SL-0400,45,45,0,DR-2800,0,0
437840,BG-1100,58,57,0,JH-3700,1,0
437851,BG-1100,47,27,1,,0,0
437870,JR-3700,40,20,1,,0,0
437877,MS-0600,46,46,0,GT-0100,0,0
437888,JR-3700,41,28,0,PC-0900,13,0
437894,MS-0600,28,28,0,GT-0100,0,1
437908,MS-0600,53,22,0,GT-0100,31,0
437934,MS-0600,44,31,0,GT-0100,13,0
437962,JR-3700,39,39,0,PC-0900,0,1
437973,MS-0600,36,36,0,GT-0100,0,1
437991,JR-3700,30,30,0,PC-0900,0,1
438030,JR-3700,52,42,0,PC-0900,10,0
438050,PM-0300,42,22,1,,0,0
438054,BC-2000,39,39,0,JP-4100,0,1
438068,BC-2000,49,49,0,JP-4100,0,1
438074,PM-0300,49,49,0,PC-0800,0,0
438113,PM-0300,41,31,0,ER-0500,10,0
438139,PM-0300,61,23,0,ER-0500,38,0
438143,BC-2000,55,51,0,JP-4100,4,0
438168,PM-0300,47,44,0,ER-0500,3,0
438211,PM-0300,43,27,0,ER-0500,16,0
438230,BF-0300,68,60,0,KW-2100,8,0
438235,SW-0500,44,44,0,DB-1800,0,1
438243,BF-0300,33,33,0,JL-1200,0,1
438271,SW-0500,27,27,0,DB-1800,0,1
438326,SW-0500,36,36,0,,0,0
438331,BF-0300,-7,-7,0,,0,0
438348,BF-0300,37,37,0,,0,0
438352,SW-0500,61,43,0,DB-1800,18,0
438416,TM-0800,58,29,0,DH-2700,29,0
438424,BM-0700,48,48,0,,0,0
438444,BM-0700,49,27,0,TW-2700,22,0
438450,TM-0800,35,7,0,DH-2700,28,0
438490,TM-0800,57,-5,0,DH-2700,62,0
438538,MK-1200,34,34,0,KW-1500,0,1
438555,MK-1200,-12,-12,0,,0,0
438578,AL-0500,41,22,0,EW-0500,19,0
438593,AL-0500,56,43,0,EW-0500,13,0
438597,MK-1200,53,53,0,,0,0
438637,AL-0500,47,47,0,,0,0
438641,MK-1200,43,43,0,KW-1500,0,1
438647,AL-0500,36,36,0,EW-0500,0,1
438656,MK-1200,35,35,0,KW-1500,0,1
438671,AL-0500,36,36,0,EW-0500,0,1
438713,BM-3600,41,41,0,JL-1200,0,1
438717,SW-0500,51,38,0,RP-0300,13,0
438722,BM-3600,32,32,0,JL-1200,0,1
438726,SW-0500,44,18,0,RP-0300,26,0
438730,BM-3600,38,37,0,JL-1200,1,0
438754,BM-3600,55,41,0,KW-2100,14,0
438776,BM-3600,41,24,0,JL-1200,17,0
438799,BM-3600,36,21,0,JL-1200,15,0
438808,BM-3600,52,39,0,JL-1200,13,0
438813,SW-0500,40,33,0,RP-0300,7,0
438817,BM-3600,47,32,0,KW-2100,15,0
438823,SW-0500,32,28,0,RP-0300,4,0
438839,SW-0500,34,34,0,,0,0
438843,BM-3600,53,45,0,KW-2100,8,0
438849,SW-0500,40,40,0,,0,0
438863,KH-2600,32,32,0,JC-5600,0,1
438870,RH-2500,46,45,0,QC-0400,1,0
438888,KH-2600,50,50,0,,0,0
438914,RH-2500,44,39,0,QC-0400,5,0
438975,RH-2500,50,30,1,,0,0
438992,RH-2500,47,51,0,AJ-1200,-4,0
439004,KH-2600,34,34,0,JC-5600,0,1
439039,TM-0800,21,21,0,,0,0
439054,TM-0800,52,52,0,SL-0900,0,1
439068,NH-0700,43,32,0,TW-2700,11,0
439134,TM-0800,50,35,0,SL-0900,15,0
439160,NH-0700,24,24,0,TW-2700,0,1
439177,BK-0700,28,28,0,,0,0
439181,BC-2000,42,33,0,MM-0900,9,0
439195,BC-2000,51,31,1,,0,0
439207,BC-2000,39,39,0,MM-0900,0,1
439211,BK-0700,38,26,0,ER-0500,12,0
439230,BC-2000,36,36,0,MM-0900,0,1
439237,BK-0700,36,16,1,,0,0
439294,BC-2000,40,40,0,MM-0900,0,1
439298,BK-0700,60,55,0,ER-0500,5,0
439310,BK-0700,43,29,0,ER-0500,14,0
439327,BK-0700,40,35,0,ER-0500,5,0
439354,DJ-2800,36,36,0,,0,0
439362,JR-3700,34,34,0,DA-0900,0,1
439395,DJ-2800,53,35,0,GT-0100,18,0
439410,DJ-2800,47,27,1,,0,0
439437,JR-3700,35,26,0,DA-0900,9,0
439453,JR-3700,47,44,0,DA-0900,3,0
439459,DJ-2800,52,55,0,GT-0100,-3,0
439463,JR-3700,54,47,0,DA-0900,7,0
439470,DJ-2800,50,47,0,GT-0100,3,0
439474,JR-3700,42,42,0,DA-0900,0,0
439478,DJ-2800,43,43,0,,0,0
439483,JR-3700,45,45,0,MG-0700,0,1
439491,DJ-2800,40,40,0,GT-0100,0,1
439495,JR-3700,48,48,0,DA-0900,0,1
439520,JB-0500,45,45,0,,0,0
439539,JB-0500,50,48,0,LM-1500,2,0
439569,JB-0500,47,37,0,LM-1500,10,0
439587,JB-0500,48,44,0,TP-2000,4,0
439598,TM-3300,57,37,1,,0,0
439614,TM-3300,50,37,0,CM-3400,13,0
439626,JB-0500,30,30,0,LM-1500,0,1
439630,TM-3300,53,47,0,CM-3400,6,0
439637,JB-0500,41,35,0,LM-1500,6,0
439673,DS-1500,52,49,0,TZ-0100,3,0
439715,DS-1500,38,32,0,TZ-0100,6,0
439721,SK-0600,41,41,0,AR-0200,0,1
439727,DS-1500,57,47,0,TZ-0100,10,0
439757,SK-0600,38,38,0,AR-0200,0,0
439768,DS-1500,53,53,0,TZ-0100,0,1
439780,SK-0600,47,43,0,AR-0200,4,0
439813,DS-1500,47,47,0,TZ-0100,0,1
439851,PM-0300,44,44,0,,0,0
439880,AP-1800,41,33,0,JP-4100,8,0
439884,PM-0300,66,46,1,,0,0
439894,AP-1800,42,42,0,,0,0
439901,AP-1800,40,34,0,JP-4100,6,0
439934,AP-1800,47,47,0,,0,0
439980,SL-0400,36,36,0,,0,0
440006,MT-2300,43,43,0,,0,0
440010,SL-0400,44,30,0,JJ-3900,14,0
440023,SL-0400,51,47,0,JJ-3900,4,0
440028,MT-2300,51,51,0,JH-3700,0,0
440046,MT-2300,37,37,0,JH-3700,0,1
440052,SL-0400,42,42,0,JJ-3900,0,1
440056,MT-2300,33,33,0,JH-3700,0,1
440077,SL-0400,42,42,0,DA-1100,0,1
440116,MT-2300,47,47,0,JH-3700,0,0
440133,MT-2300,41,37,0,JH-3700,4,0
440175,BG-1100,30,30,0,DS-3300,0,1
440197,BG-1100,33,33,0,,0,0
440237,BG-1100,39,36,0,DS-3300,3,0
440256,BG-1100,57,44,0,DS-3300,13,0
440269,BG-1100,55,34,0,DS-3300,21,0
440274,MS-0600,67,48,0,AR-1100,19,0
440294,SR-0800,57,4,0,BB-0600,53,0
440304,SR-0800,55,39,0,BB-0600,16,0
440373,SR-0800,59,53,0,BB-0600,6,0
440380,JB-3500,47,39,0,DJ-0200,8,0
440394,JB-3500,43,43,0,,0,0
440398,SR-0800,51,51,0,,0,0
440402,JB-3500,49,37,0,DJ-0200,12,0
440409,SR-0800,26,26,0,PB-0800,0,1
440416,JB-3500,32,32,0,,0,0
440438,JB-3500,15,15,0,,0,0
440454,BM-0700,48,48,0,DR-1200,0,0
440458,MD-0600,42,42,0,,0,0
440464,BM-0700,50,30,1,,0,0
440489,BM-0700,45,41,0,DR-1200,4,0
440493,MD-0600,37,31,0,DH-2700,6,0
440501,MD-0600,34,14,1,,0,0
440506,BM-0700,35,35,0,,0,0
440512,BM-0700,34,33,0,DR-1200,1,0
440516,MD-0600,56,20,0,DH-2700,36,0
440525,MD-0600,33,33,0,,0,0
440529,BM-0700,49,49,0,DR-1200,0,0
440533,MD-0600,35,35,0,,0,0
440537,BM-0700,31,31,0,,0,0
440553,BM-0700,44,44,0,,0,0
440557,MD-0600,57,37,1,,0,0
440584,BM-0700,39,30,0,DR-1200,9,0
440609,BF-0300,27,27,0,WW-0200,0,0
440613,ZM-0100,60,47,0,DB-1800,13,0
440629,ZM-0100,39,29,0,DB-1800,10,0
440680,BF-0300,-11,-11,0,,0,0
