pid,fgxp,fkicker,dist,good
479785,FG,OM-0100,32,1
479859,XP,MP-2100,20,1
479878,XP,RB-2200,20,1
479902,FG,RB-2200,46,1
479940,XP,MP-2100,20,1
479971,XP,RB-2200,20,1
479996,XP,NR-0100,20,1
480013,FG,NR-0100,22,1
480035,XP,JK-0200,20,1
480042,FG,NR-0100,27,1
480050,FG,NR-0100,27,1
480058,FG,JK-0200,35,1
480071,XP,JK-0200,20,1
480084,FG,NR-0100,36,1
480097,XP,NR-0100,20,1
480114,XP,JK-0200,20,1
480136,XP,NR-0100,20,1
480171,FG,RL-1300,33,1
480185,FG,RL-1300,41,1
480219,XP,RL-1300,20,1
480241,XP,RL-1300,20,1
480260,XP,JH-0900,20,1
480274,FG,JH-0900,28,1
480286,XP,JH-0900,20,1
480305,FG,JH-0900,50,1
480315,FG,JH-0900,40,1
480325,FG,RL-1300,49,1
480339,FG,JH-0900,32,1
480363,XP,LT-1100,20,1
480378,XP,LT-1100,20,1
480394,FG,AH-2600,21,1
480410,XP,AH-2600,20,1
480422,FG,AH-2600,38,1
480450,FG,AH-2600,21,1
480483,XP,LT-1100,20,1
480506,XP,SG-0800,20,1
480516,XP,SG-0800,20,1
480555,XP,SG-0800,20,1
480565,XP,RL-0900,20,1
480581,FG,RL-0900,42,1
480596,XP,RL-0900,20,1
480607,FG,SG-0800,23,1
480635,XP,RL-0900,20,1
480638,XP,RL-0900,20,1
480656,XP,SG-0800,20,1
480666,FG,RL-0900,28,1
480684,XP,DC-0500,20,1
480713,FG,DC-0500,51,0
480721,XP,PD-0200,20,1
480742,FG,DC-0500,23,1
480755,FG,PD-0200,30,1
480772,FG,DC-0500,41,1
480810,FG,DC-0500,38,1
480826,XP,PD-0200,20,1
480845,FG,MN-0800,22,1
480934,FG,DA-0300,23,1
480959,FG,MN-0800,23,1
480971,XP,DA-0300,20,1
480977,FG,DA-0300,53,1
480997,XP,SJ-0300,20,1
481014,XP,NF-0300,20,1
481036,XP,NF-0300,20,1
481049,FG,SJ-0300,56,0
481059,FG,NF-0300,21,1
481065,XP,SJ-0300,20,1
481082,FG,SJ-0300,54,1
481120,XP,SJ-0300,20,1
481124,XP,SJ-0300,20,1
481148,XP,NF-0300,20,1
481158,FG,SJ-0300,49,1
481178,XP,BC-3000,20,1
481190,FG,BC-3000,51,0
481205,XP,BC-3000,20,1
481214,XP,BC-3000,20,1
481231,FG,BC-3000,51,0
481254,FG,BC-3000,21,1
481269,FG,BC-3000,31,1
481282,FG,BC-3000,38,1
481295,XP,JB-7100,20,1
481336,XP,BC-3000,20,1
481368,FG,RS-3400,38,0
481384,XP,NN-0200,20,1
481418,FG,NN-0200,35,1
481433,XP,RS-3400,20,1
481443,XP,NN-0200,20,1
481466,FG,RS-3400,33,1
481476,FG,NN-0200,41,1
481488,XP,RS-3400,20,1
481539,FG,CB-0700,49,1
481551,FG,MB-4600,26,1
481567,XP,CB-0700,20,1
481574,FG,CB-0700,26,1
481602,FG,CB-0700,28,1
481634,XP,MB-4600,20,1
481655,FG,MB-4600,33,1
481678,XP,MC-3000,20,1
481712,XP,MC-3000,20,1
481722,XP,RG-1500,20,1
481738,FG,MC-3000,37,1
481746,FG,RG-1500,25,1
481772,FG,MC-3000,28,1
481796,XP,MC-3000,20,1
481802,XP,RG-1500,20,1
481854,FG,JF-0900,51,0
481862,FG,SH-0400,30,1
481874,FG,JF-0900,44,1
481889,XP,JF-0900,20,1
481911,FG,SH-0400,52,1
481941,XP,SH-0400,20,1
481981,FG,JF-0900,49,0
482013,FG,SS-3100,48,1
482038,XP,SS-3100,20,1
482065,FG,AV-0400,21,1
482075,XP,AV-0400,20,1
482081,FG,AV-0400,25,1
482107,FG,SS-3100,36,0
482123,FG,SS-3100,44,1
482146,XP,SS-3100,20,1
482158,XP,AV-0400,20,1
482169,FG,SS-3100,38,1
482182,FG,GG-0100,46,1
482193,FG,DB-0200,41,1
482205,FG,GG-0100,27,1
482215,FG,DB-0200,27,1
482233,FG,GG-0100,36,0
482242,FG,DB-0200,32,1
482253,FG,GG-0100,50,1
482274,XP,GG-0100,20,1
482282,FG,DB-0200,41,1
482308,FG,DB-0200,23,1
482325,FG,DB-0200,40,1
482347,XP,DB-0200,20,1
482379,XP,DB-0200,20,1
482393,FG,DB-0200,41,1
482404,FG,JH-0900,33,1
482422,FG,DB-0200,35,1
482430,XP,DB-0200,20,1
482439,XP,JH-0900,20,1
482448,XP,JH-0900,20,1
482460,FG,DB-0200,23,1
482467,XP,JH-0900,20,1
482494,FG,JH-0900,51,1
482505,XP,JH-0900,20,1
482528,FG,OM-0100,29,1
482538,FG,RG-1500,20,1
482543,XP,RG-1500,20,1
482552,XP,OM-0100,20,1
482557,XP,RG-1500,20,1
482563,XP,RG-1500,20,1
482574,XP,OM-0100,20,1
482590,FG,OM-0100,39,1
482613,FG,OM-0100,34,0
482627,FG,OM-0100,38,1
482635,FG,OM-0100,52,0
482647,FG,RG-1500,24,1
482668,XP,RG-1500,20,1
482697,XP,JK-0200,20,1
482720,XP,JK-0200,20,1
482734,XP,JS-1100,20,1
482745,FG,JK-0200,53,0
482759,FG,JS-1100,31,1
482776,FG,JK-0200,38,1
482791,FG,JK-0200,39,1
482807,FG,JK-0200,21,1
482843,FG,JK-0200,50,0
482871,FG,PD-0200,48,1
482879,XP,RB-2200,20,1
482890,FG,PD-0200,51,1
482893,XP,RB-2200,20,1
482930,XP,RB-2200,20,1
482955,FG,RB-2200,39,1
482965,XP,RB-2200,20,1
482982,XP,PD-0200,20,1
483056,FG,MN-0800,31,1
483066,FG,RL-0900,43,1
483093,XP,RL-0900,20,1
483105,XP,RL-0900,20,1
483119,FG,MN-0800,21,1
483134,XP,MN-0800,20,1
483152,FG,RL-0900,23,1
483172,XP,MN-0800,20,1
483185,FG,MN-0800,43,1
483203,FG,RS-3400,40,1
483216,XP,RL-1300,20,1
483244,FG,RS-3400,24,1
483263,FG,RS-3400,51,1
483276,FG,RL-1300,33,1
483286,FG,RS-3400,54,1
483301,FG,RS-3400,22,1
483310,XP,RS-3400,20,1
483325,XP,RL-1300,20,1
483355,FG,DA-0300,44,0
483370,XP,AH-2600,20,1
483380,FG,DA-0300,37,1
483387,FG,AH-2600,32,1
483414,FG,AH-2600,32,1
483422,XP,AH-2600,20,1
483434,FG,DA-0300,45,0
483439,FG,AH-2600,33,1
483445,XP,DA-0300,20,1
483456,XP,DA-0300,20,1
483465,FG,AH-2600,39,0
483485,FG,AH-2600,33,0
483494,XP,DA-0300,20,1
483538,XP,GG-0100,20,1
483574,XP,GG-0100,20,1
483601,FG,GG-0100,38,1
483642,FG,JB-7100,32,1
483660,XP,JB-7100,20,1
483705,XP,NR-0100,20,1
483743,FG,NR-0100,25,1
483754,FG,SS-3100,30,0
483770,XP,SS-3100,20,1
483785,FG,SS-3100,26,1
483792,XP,NR-0100,20,1
483844,XP,MB-4600,20,1
483872,XP,MB-4600,20,1
483878,XP,SH-0400,20,1
483891,XP,MB-4600,20,1
483905,FG,MB-4600,47,1
483913,FG,MB-4600,50,1
483925,XP,SH-0400,20,1
483943,XP,SH-0400,20,1
483958,FG,MB-4600,42,1
483969,XP,SH-0400,20,1
483994,FG,SH-0400,61,0
484004,FG,JF-0900,27,1
484045,FG,JF-0900,27,1
484057,XP,LT-1100,20,1
484076,FG,LT-1100,30,1
484089,XP,JF-0900,20,1
484109,XP,JF-0900,20,1
484125,XP,LT-1100,20,1
484144,XP,JF-0900,20,1
484153,XP,LT-1100,20,1
484161,XP,LT-1100,20,1
484197,FG,MP-2100,27,1
484205,XP,MC-3000,20,1
484210,XP,MC-3000,20,1
484219,XP,MC-3000,20,1
484225,XP,MP-2100,20,1
484240,XP,MP-2100,20,1
484252,XP,MC-3000,20,1
484269,XP,MC-3000,20,1
484285,XP,MC-3000,20,1
484306,XP,MC-3000,20,1
484341,FG,SJ-0300,28,1
484354,XP,SG-0800,20,1
484380,XP,SJ-0300,20,1
484389,XP,SG-0800,20,1
484411,FG,SG-0800,44,1
484422,XP,SG-0800,20,1
484438,FG,SJ-0300,26,1
484449,XP,SG-0800,20,1
484520,XP,DC-0500,20,1
484525,XP,NN-0200,20,1
484542,FG,NN-0200,27,1
484557,FG,DC-0500,41,1
484566,FG,NN-0200,48,1
484583,XP,NN-0200,20,1
484593,FG,DC-0500,37,1
484605,FG,NN-0200,23,1
484617,FG,DC-0500,51,1
484632,FG,NN-0200,38,1
484656,XP,BC-3000,20,1
484658,XP,NF-0300,20,1
484671,FG,BC-3000,38,1
484686,XP,BC-3000,20,1
484696,FG,BC-3000,38,1
484712,XP,BC-3000,20,1
484722,XP,NF-0300,20,1
484737,FG,NF-0300,40,1
484761,XP,BC-3000,20,1
484832,FG,AV-0400,45,1
484846,FG,CB-0700,46,0
484877,XP,AV-0400,20,1
484888,XP,CB-0700,20,1
484918,FG,CB-0700,46,1
484931,XP,AV-0400,20,1
484946,XP,CB-0700,20,1
484962,FG,AV-0400,43,0
484981,XP,CB-0700,20,1
484999,XP,JK-0200,20,1
485017,FG,JK-0200,23,1
485026,XP,OM-0100,20,0
485056,XP,JK-0200,20,1
485062,XP,OM-0100,20,1
485076,FG,JK-0200,46,1
485087,FG,JK-0200,37,1
485103,XP,OM-0100,20,1
485121,XP,OM-0100,20,1
485149,XP,JK-0200,20,1
485175,XP,RL-0900,20,1
485200,XP,AH-2600,20,1
485209,XP,RL-0900,20,1
485212,XP,RL-0900,20,1
485252,XP,RL-0900,20,1
485259,XP,AH-2600,20,1
485274,FG,RL-0900,25,1
485280,XP,AH-2600,20,1
485294,FG,AH-2600,35,1
485327,XP,SH-0400,20,1
485336,XP,LT-1100,20,1
485358,XP,SH-0400,20,1
485409,XP,LT-1100,20,1
485455,FG,SH-0400,51,1
485474,FG,SH-0400,43,1
485486,FG,LT-1100,26,1
485495,XP,SH-0400,20,1
485503,XP,SH-0400,20,1
485521,XP,JS-1100,20,1
485535,XP,MN-0800,20,1
485549,FG,JS-1100,19,1
485562,FG,JS-1100,20,1
485584,XP,MN-0800,20,0
485636,FG,MN-0800,47,1
485641,XP,JS-1100,20,1
485659,XP,MN-0800,20,1
485669,XP,MN-0800,20,1
485684,XP,AV-0400,20,1
485710,FG,AV-0400,53,1
485717,XP,AV-0400,20,1
485733,XP,RS-3400,20,1
485744,XP,AV-0400,20,1
485752,XP,RS-3400,20,1
485784,XP,RS-3400,20,1
485812,XP,RS-3400,20,1
485846,FG,RB-2200,29,1
485858,XP,SS-3100,20,1
485874,XP,SS-3100,20,1
485886,XP,SS-3100,20,1
485928,XP,SS-3100,20,1
485939,XP,RB-2200,20,1
485952,FG,SS-3100,19,1
485983,XP,RB-2200,20,1
485988,XP,SS-3100,20,1
486017,XP,RL-1300,20,1
486021,XP,RL-1300,20,1
486030,XP,RL-1300,20,1
486041,XP,RL-1300,20,1
486060,FG,JF-0900,51,1
486106,XP,JF-0900,20,1
486117,FG,RL-1300,26,1
486133,FG,RL-1300,43,0
486161,FG,RL-1300,53,1
486188,XP,NR-0100,20,1
486201,FG,SJ-0300,54,1
486211,FG,SJ-0300,55,1
486220,XP,NR-0100,20,1
486281,FG,NR-0100,41,0
486293,FG,SJ-0300,50,1
486301,FG,NR-0100,54,1
486309,XP,SJ-0300,20,1
486322,FG,SJ-0300,42,1
486347,FG,NR-0100,40,1
486373,XP,DA-0300,20,1
486387,FG,CB-0700,24,1
486398,XP,DA-0300,20,1
486413,XP,DA-0300,20,1
486424,FG,DA-0300,37,1
486452,XP,DA-0300,20,1
486473,FG,DA-0300,27,1
486483,XP,DA-0300,20,1
486506,XP,DA-0300,20,1
486538,XP,SG-0800,20,1
486566,FG,SG-0800,44,1
486581,XP,NF-0300,20,1
486602,XP,SG-0800,20,1
486607,XP,NF-0300,20,1
486638,XP,SG-0800,20,1
486649,FG,SG-0800,24,1
486662,XP,NF-0300,20,1
486676,FG,SG-0800,28,1
486696,FG,NN-0200,24,1
486704,XP,MP-2100,20,1
486715,FG,NN-0200,32,1
486727,FG,MP-2100,35,1
486736,XP,NN-0200,20,1
486751,FG,NN-0200,28,1
486762,XP,NN-0200,20,1
486799,FG,NN-0200,51,1
486835,FG,NN-0200,35,1
486856,XP,MB-4600,20,1
486878,XP,MB-4600,20,1
486892,FG,MC-3000,32,1
486907,FG,MC-3000,35,1
486931,FG,MC-3000,56,1
486952,XP,MC-3000,20,1
486983,FG,MC-3000,30,1
487030,XP,JH-0900,20,1
487041,FG,RG-1500,44,1
487060,XP,RG-1500,20,1
487080,XP,JH-0900,20,1
487092,XP,JH-0900,20,1
487129,FG,RG-1500,49,1
487138,FG,JH-0900,31,1
487172,FG,OM-0100,42,1
487184,XP,MB-4600,20,1
487195,XP,OM-0100,20,1
487210,XP,MB-4600,20,1
487240,XP,OM-0100,20,1
487259,FG,MB-4600,24,1
487276,XP,MB-4600,20,1
487288,XP,MB-4600,20,1
487313,FG,JH-0900,25,1
487338,XP,JH-0900,20,1
487349,XP,DA-0300,20,1
487389,FG,JH-0900,52,0
487394,FG,DA-0300,55,1
487406,FG,JH-0900,24,1
487413,FG,DA-0300,31,1
487475,XP,DA-0300,20,1
487484,FG,DA-0300,37,1
487505,XP,MN-0800,20,1
487532,XP,AV-0400,20,1
487559,FG,MN-0800,20,1
487572,XP,MN-0800,20,1
487591,FG,MN-0800,43,1
487601,FG,AV-0400,46,1
487618,XP,AV-0400,20,1
487632,FG,AV-0400,52,0
487639,FG,MN-0800,43,0
487641,XP,MN-0800,20,1
487672,XP,AH-2600,20,1
487688,XP,AH-2600,20,1
487706,FG,AH-2600,28,1
487717,FG,AH-2600,24,1
487728,FG,GG-0100,50,1
487736,FG,GG-0100,26,1
487801,XP,GG-0100,20,1
487819,FG,JB-7100,47,0
487828,FG,MC-3000,32,1
487852,XP,MC-3000,20,1
487864,XP,MC-3000,20,1
487884,XP,MC-3000,20,1
487895,FG,JB-7100,36,1
487996,XP,SS-3100,20,1
488010,XP,SS-3100,20,1
488021,FG,SS-3100,21,1
488032,FG,JS-1100,46,1
488043,FG,SS-3100,46,0
488088,XP,JS-1100,20,1
488117,FG,JS-1100,45,1
488153,XP,LT-1100,20,1
488156,XP,RL-0900,20,1
488168,XP,RL-0900,20,1
488183,FG,LT-1100,26,1
488199,XP,LT-1100,20,1
488206,FG,RL-0900,49,1
488229,XP,LT-1100,20,1
488242,FG,LT-1100,50,0
488256,XP,RL-0900,20,1
488280,FG,LT-1100,23,1
488310,XP,SJ-0300,20,1
488334,XP,PD-0200,20,1
488336,XP,SJ-0300,20,1
488398,FG,SJ-0300,48,1
488406,XP,SJ-0300,20,1
488423,FG,PD-0200,47,1
488452,XP,PD-0200,20,1
488490,XP,BC-3000,20,1
488520,XP,NR-0100,20,1
488531,FG,BC-3000,43,1
488551,FG,BC-3000,48,1
488559,XP,NR-0100,20,1
488569,FG,BC-3000,25,1
488581,FG,BC-3000,33,1
488609,XP,BC-3000,20,1
488618,FG,BC-3000,40,1
488641,FG,CB-0700,48,1
488649,XP,JK-0200,20,1
488670,XP,CB-0700,20,1
488686,FG,CB-0700,42,1
488694,XP,CB-0700,20,1
488713,FG,JK-0200,33,1
488730,FG,CB-0700,55,0
488743,FG,JK-0200,24,1
488750,FG,CB-0700,42,1
488760,XP,JK-0200,20,1
488778,FG,CB-0700,38,1
488813,FG,SG-0800,31,1
488829,FG,DB-0200,48,1
488847,FG,SG-0800,26,1
488864,XP,SG-0800,20,1
488877,XP,DB-0200,20,1
488900,FG,DB-0200,22,1
488945,FG,DB-0200,26,1
488966,XP,SG-0800,20,1
488979,XP,RG-1500,20,1
489003,XP,RG-1500,20,1
489016,FG,RL-1300,37,1
489035,XP,RG-1500,20,1
489046,FG,RL-1300,38,0
489053,FG,RG-1500,51,1
489069,XP,RL-1300,20,1
489071,XP,RG-1500,20,1
489083,FG,RG-1500,26,1
489096,FG,RG-1500,22,1
489151,FG,DC-0500,23,1
489156,XP,NF-0300,20,1
489174,FG,DC-0500,21,1
489201,XP,NF-0300,20,1
489229,FG,NF-0300,28,1
489250,XP,NF-0300,20,1
489290,XP,NN-0200,20,1
489302,FG,NF-0300,35,1
489331,XP,NN-0200,20,1
489346,XP,NF-0300,20,1
489360,XP,NN-0200,20,1
489400,XP,NF-0300,20,1
489426,XP,NF-0300,20,1
489443,FG,NF-0300,30,1
489495,FG,PD-0200,48,0
489509,FG,PD-0200,52,1
489571,FG,SH-0400,20,1
489583,FG,PD-0200,53,1
489603,FG,PD-0200,24,0
489629,FG,JH-0900,43,1
489648,FG,MB-4600,23,1
489660,XP,MB-4600,20,1
489670,FG,JH-0900,38,1
489695,XP,MB-4600,20,1
489720,FG,JH-0900,29,1
489728,FG,MB-4600,47,1
489736,XP,JH-0900,20,1
489757,FG,MB-4600,40,1
489803,FG,OM-0100,20,1
489831,FG,GG-0100,31,1
489846,FG,OM-0100,45,1
489858,FG,GG-0100,49,1
489869,FG,OM-0100,45,1
489880,XP,OM-0100,20,1
489889,XP,GG-0100,20,1
489901,XP,OM-0100,20,1
489921,XP,OM-0100,20,1
489933,XP,GG-0100,20,1
489948,FG,OM-0100,40,1
489973,XP,RG-1500,20,1
490014,XP,RG-1500,20,1
490038,FG,CB-0700,33,1
490051,XP,RG-1500,20,1
490070,FG,RG-1500,41,0
490104,XP,CB-0700,20,1
490118,FG,RG-1500,25,1
490158,FG,MP-2100,49,0
490169,FG,DC-0500,38,1
490178,FG,MP-2100,43,0
490194,FG,DC-0500,36,1
490255,FG,DC-0500,43,1
490275,XP,MP-2100,20,1
490307,FG,MP-2100,52,1
490342,FG,NR-0100,32,1
490363,XP,NR-0100,20,1
490375,XP,NR-0100,20,1
490387,FG,NR-0100,29,1
490403,XP,NR-0100,20,1
490413,XP,RB-2200,20,1
490436,XP,NR-0100,20,1
490440,XP,NR-0100,20,1
490470,XP,SS-3100,20,1
490512,XP,SS-3100,20,1
490529,XP,JF-0900,20,1
490541,FG,SS-3100,41,1
490555,XP,JF-0900,20,1
490568,XP,SS-3100,20,1
490585,FG,SS-3100,42,1
490598,FG,SS-3100,39,1
490636,XP,RS-3400,20,1
490662,XP,RS-3400,20,1
490720,XP,RS-3400,20,1
490753,XP,RS-3400,20,1
490797,XP,RL-1300,20,1
490808,XP,MC-3000,20,1
490835,XP,RL-1300,20,1
490849,FG,MC-3000,39,1
490862,FG,RL-1300,52,1
490871,FG,MC-3000,45,1
490875,XP,MC-3000,20,1
490886,XP,MC-3000,20,1
490902,FG,MC-3000,24,1
490910,FG,MC-3000,58,1
490916,FG,RL-1300,46,1
490933,XP,RL-1300,20,1
490971,XP,DB-0200,20,1
490999,XP,DB-0200,20,1
491010,XP,JB-7100,20,1
491029,FG,DB-0200,30,1
491053,FG,DB-0200,51,1
491080,XP,DB-0200,20,1
491092,XP,DB-0200,20,1
491121,XP,JK-0200,20,1
491135,XP,JK-0200,20,1
491148,XP,JK-0200,20,1
491161,XP,JK-0200,20,1
491178,FG,JK-0200,23,1
491187,XP,AV-0400,20,1
491195,FG,JK-0200,47,1
491208,XP,JK-0200,20,1
491225,XP,JK-0200,20,1
491237,XP,JK-0200,20,1
491240,XP,JK-0200,20,1
491296,FG,JS-1100,54,1
491327,FG,JS-1100,54,1
491363,FG,JS-1100,22,1
491376,FG,BC-3000,52,0
491411,XP,BC-3000,20,1
491416,FG,JS-1100,51,1
491450,FG,JK-0200,49,0
491477,FG,JB-7100,38,1
491502,XP,JB-7100,20,1
491514,XP,JB-7100,20,1
491536,XP,JB-7100,20,1
491548,XP,JK-0200,20,1
491565,XP,JK-0200,20,1
491588,XP,JB-7100,20,1
491605,XP,JK-0200,20,1
491631,XP,DC-0500,20,1
491641,FG,LT-1100,25,1
491655,XP,DC-0500,20,1
491685,XP,LT-1100,20,1
491695,FG,DC-0500,40,1
491731,FG,LT-1100,29,1
491744,XP,LT-1100,20,1
491788,FG,JF-0900,32,1
491805,FG,BC-3000,26,1
491820,XP,JF-0900,20,1
491828,XP,JF-0900,20,1
491835,XP,JF-0900,20,1
491851,FG,BC-3000,47,1
491863,XP,BC-3000,20,1
491894,XP,BC-3000,20,1
491901,XP,BC-3000,20,1
491917,FG,JF-0900,45,1
491949,FG,BC-3000,25,1
491954,FG,RL-1300,45,0
491958,XP,RL-1300,20,1
491991,XP,OM-0100,20,1
492002,XP,OM-0100,20,1
492026,XP,RL-1300,20,1
492040,XP,OM-0100,20,1
492063,XP,RL-1300,20,1
492095,FG,RL-1300,31,1
492108,FG,OM-0100,31,0
492129,FG,RB-2200,51,1
492164,XP,RB-2200,20,1
492187,FG,RB-2200,50,1
492199,XP,RB-2200,20,1
492219,FG,AV-0400,22,1
492243,XP,AV-0400,20,1
492264,XP,RB-2200,20,1
492305,XP,NR-0100,20,1
492357,XP,JS-1100,20,1
492378,FG,NR-0100,46,0
492395,XP,NR-0100,20,1
492426,XP,NR-0100,20,1
492445,XP,JS-1100,20,1
492455,FG,NR-0100,39,1
492469,FG,MP-2100,39,1
492477,XP,JH-0900,20,1
492500,FG,JH-0900,50,1
492528,XP,JH-0900,20,1
492541,XP,JH-0900,20,1
492554,XP,JH-0900,20,1
492573,XP,JH-0900,20,1
492599,XP,JH-0900,20,1
492610,XP,MP-2100,20,1
492658,XP,RL-0900,20,1
492679,FG,GG-0100,49,0
492685,FG,RL-0900,37,1
492712,FG,RL-0900,44,1
492721,XP,RL-0900,20,1
492757,FG,RL-0900,44,0
492770,FG,RL-0900,41,1
492799,FG,MN-0800,34,1
492808,XP,MN-0800,20,1
492819,FG,SH-0400,47,1
492859,XP,MN-0800,20,1
492906,FG,SH-0400,25,1
492932,FG,MN-0800,48,1
492938,XP,MN-0800,20,1
492956,XP,MN-0800,20,1
492967,XP,DA-0300,20,1
492987,FG,DA-0300,29,1
493025,XP,DA-0300,20,1
493035,FG,PD-0200,52,1
493094,XP,PD-0200,20,1
493106,FG,DA-0300,26,1
493127,XP,SS-3100,20,1
493148,FG,SS-3100,33,1
493168,XP,SG-0800,20,1
493181,XP,SS-3100,20,1
493193,FG,SG-0800,46,1
493218,FG,SS-3100,21,1
493228,FG,SG-0800,42,0
493240,FG,SS-3100,23,1
493254,FG,SS-3100,44,0
493268,XP,SG-0800,20,1
493291,XP,AH-2600,20,1
493309,XP,AH-2600,20,1
493325,XP,AH-2600,20,1
493345,FG,AH-2600,23,1
493374,FG,AH-2600,26,1
493391,XP,AH-2600,20,1
493395,XP,DB-0200,20,1
493448,FG,RS-3400,36,1
493465,XP,RS-3400,20,1
493487,FG,NN-0200,44,1
493505,FG,NN-0200,52,0
493512,FG,RS-3400,47,1
493529,FG,NN-0200,44,1
493538,FG,NN-0200,42,1
493550,FG,NN-0200,26,1
493563,XP,RS-3400,20,1
493616,FG,RS-3400,30,1
493632,FG,RS-3400,43,1
493651,XP,DC-0500,20,1
493666,XP,DC-0500,20,1
493706,XP,DC-0500,20,1
493714,XP,DC-0500,20,1
493745,FG,DC-0500,42,1
493791,FG,JK-0200,42,0
493804,XP,JK-0200,20,1
493823,XP,JK-0200,20,1
493845,FG,CB-0700,40,1
493855,FG,JK-0200,21,1
493868,FG,CB-0700,48,1
493883,XP,JK-0200,20,1
493902,FG,CB-0700,25,1
493918,XP,CB-0700,20,1
493930,FG,JK-0200,34,1
493945,XP,MB-4600,20,1
493971,XP,MB-4600,20,1
493988,XP,MB-4600,20,1
494001,XP,AV-0400,20,1
494054,XP,MB-4600,20,1
494071,FG,MB-4600,20,1
494106,XP,NR-0100,20,1
494115,XP,NR-0100,20,1
494123,FG,PD-0200,50,1
494145,XP,NR-0100,20,1
494170,FG,NR-0100,28,1
494188,FG,NR-0100,21,1
494197,FG,PD-0200,51,1
494210,FG,NR-0100,50,1
494289,FG,NF-0300,49,1
494300,FG,NF-0300,50,0
494321,FG,NF-0300,50,1
494327,XP,NF-0300,20,1
494336,FG,RL-0900,24,1
494342,XP,NF-0300,20,1
494368,XP,NF-0300,20,1
494428,FG,DA-0300,52,1
494455,FG,DA-0300,34,1
494461,XP,DA-0300,20,1
494469,FG,GG-0100,59,1
494491,FG,DA-0300,45,1
494514,FG,DA-0300,20,1
494571,FG,DB-0200,20,1
494581,FG,SH-0400,45,1
494594,FG,DB-0200,20,1
494618,FG,SH-0400,32,1
494641,XP,DB-0200,20,1
494650,FG,SH-0400,41,0
494665,XP,DB-0200,20,1
494675,FG,DB-0200,42,1
494688,XP,SH-0400,20,1
494724,FG,RB-2200,43,1
494750,XP,MN-0800,20,1
494762,XP,RB-2200,20,1
494785,XP,RB-2200,20,1
494815,XP,MN-0800,20,1
494840,XP,MN-0800,20,1
494869,FG,MN-0800,36,1
494897,FG,SJ-0300,48,1
494915,XP,MP-2100,20,1
494932,XP,SJ-0300,20,1
494957,XP,SJ-0300,20,1
494968,FG,MP-2100,48,1
494971,FG,MP-2100,43,0
494983,XP,MP-2100,20,1
494996,XP,SJ-0300,20,1
495005,FG,MP-2100,43,1
495016,XP,MP-2100,20,1
495036,XP,MP-2100,20,1
495051,XP,MP-2100,20,1
495140,FG,SG-0800,27,0
495152,FG,LT-1100,22,1
495159,XP,LT-1100,20,1
495172,FG,SG-0800,32,1
495191,XP,SG-0800,20,1
495209,FG,SG-0800,45,1
495221,XP,LT-1100,20,1
495232,XP,SG-0800,20,1
495243,XP,LT-1100,20,1
495258,FG,JF-0900,27,1
495271,FG,JB-7100,48,1
495298,FG,JB-7100,37,1
495318,FG,JB-7100,41,1
495329,FG,JF-0900,38,1
495389,XP,JF-0900,20,1
495409,FG,JB-7100,42,0
495426,XP,NN-0200,20,1
495438,XP,MC-3000,20,1
495443,XP,MC-3000,20,1
495450,XP,MC-3000,20,1
495458,XP,NN-0200,20,1
495479,FG,NN-0200,52,1
495494,XP,MC-3000,20,1
495509,FG,MC-3000,47,1
495525,XP,NN-0200,20,1
495534,XP,MC-3000,20,1
495543,XP,MC-3000,20,1
495552,XP,NN-0200,20,1
495557,XP,NN-0200,20,1
495601,FG,BC-3000,18,1
495616,FG,BC-3000,40,0
495623,FG,SS-3100,36,1
495634,FG,BC-3000,43,1
495656,FG,SS-3100,30,1
495664,FG,BC-3000,51,1
495688,XP,BC-3000,20,1
495703,XP,SS-3100,20,1
495722,XP,SS-3100,20,1
495750,XP,BC-3000,20,1
495767,XP,RG-1500,20,1
495805,FG,RG-1500,51,1
495817,FG,AH-2600,47,1
495822,XP,AH-2600,20,1
495835,XP,RG-1500,20,1
495856,XP,AH-2600,20,1
495863,XP,AH-2600,20,1
495874,FG,RG-1500,38,1
495886,XP,RG-1500,20,1
495906,FG,RG-1500,22,1
495931,FG,NN-0200,20,1
495954,XP,SJ-0300,20,1
495966,FG,SJ-0300,23,1
495989,XP,SJ-0300,20,1
496007,XP,NN-0200,20,1
496014,XP,SJ-0300,20,1
496024,FG,NN-0200,46,0
496037,XP,NN-0200,20,1
496099,XP,RG-1500,20,1
496113,FG,RG-1500,43,1
496128,FG,RG-1500,35,1
496134,XP,RG-1500,20,1
496144,FG,JH-0900,29,1
496171,FG,JH-0900,35,1
496180,FG,RG-1500,43,0
496189,XP,RG-1500,20,1
496195,XP,RG-1500,20,1
496209,FG,RG-1500,50,1
496257,XP,JH-0900,20,1
496294,FG,JS-1100,44,1
496304,FG,AV-0400,42,1
496342,FG,JS-1100,45,0
496369,XP,JS-1100,20,1
496399,XP,JS-1100,20,1
496433,XP,MP-2100,20,1
496462,FG,MP-2100,38,1
496506,XP,RS-3400,20,1
496541,XP,MP-2100,20,1
496564,FG,MP-2100,41,0
496572,FG,RS-3400,32,1
496588,XP,SS-3100,20,1
496603,XP,SS-3100,20,1
496612,XP,MN-0800,20,1
496623,FG,MN-0800,43,1
496651,FG,SS-3100,39,1
496673,XP,MN-0800,20,1
496687,XP,SS-3100,20,1
496737,XP,DB-0200,20,1
